Section ID,Commodity code,Documents,
11,5502900000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5503200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5503300000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5503400000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5504100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5504900000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5505200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5506100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5506200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5506300000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5506400000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5510200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5510300000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5510900000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5511100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5511200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5511300000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5602900000,Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5604100000,Labelling of textiles | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,5606001000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5702100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile floor coverings | Voluntary - Eco-label for textile products,
11,5702200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile floor coverings | Voluntary - Eco-label for textile products,
11,5703100000,CITES - Endangered Species Protection | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile floor coverings | Voluntary - Eco-label for textile products,
11,5704100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile floor coverings | Voluntary - Eco-label for textile products,
11,5801100000,CITES - Endangered Species Protection | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5802200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5802300000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5804300000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5806200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5808100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5808900000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5811000020,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,5901100000,Labelling of textiles,
11,5901900000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5904100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5904900000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5905001000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5906100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5907000010,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5907000090,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5909001000,Labelling of textiles,
11,5909009000,Labelling of textiles,
11,5911100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,5911400000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
11,6002900000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,6003100000,CITES - Endangered Species Protection | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,6003200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,6003400000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,6003900000,CITES - Endangered Species Protection | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,6004900000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,6006100000,CITES - Endangered Species Protection | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,6006900000,CITES - Endangered Species Protection | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,6105100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6106100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6106200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6112200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6113001000,Labelling of textiles | Radioactive products | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6113009000,Labelling of textiles | Radioactive products | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6114200000,Import requirements for seal products | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6114300000,Import requirements for seal products | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6117100000,CITES - Endangered Species Protection | Import requirements for seal products | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6117900000,CITES - Endangered Species Protection | Import requirements for seal products | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6205300000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6206100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6206200000,CITES - Endangered Species Protection | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6206400000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6210200000,Labelling of textiles | Radioactive products | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6210300000,Labelling of textiles | Radioactive products | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6210400000,Labelling of textiles | Radioactive products | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6210500000,Labelling of textiles | Radioactive products | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6212200000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6212300000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6212900000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6217900000,CITES - Endangered Species Protection | Import requirements for seal products | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
11,6301100000,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,6308000015,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,6308000020,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
11,6308000090,Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products | Voluntary - Eco-label for textile products,
12,6401100000,Labelling of footwear | Prohibition of products containing fluorinated greenhouse gases | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for footwear,
12,6402200000,Labelling of footwear | Prohibition of products containing fluorinated greenhouse gases | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for footwear,
12,6403200000,CITES - Endangered Species Protection | Import requirements for seal products | Labelling of footwear | Prohibition of products containing fluorinated greenhouse gases | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for footwear,
12,6403400000,Import requirements for seal products | Labelling of footwear | Prohibition of products containing fluorinated greenhouse gases | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for footwear,
12,6405100000,CITES - Endangered Species Protection | Import requirements for seal products | Labelling of footwear | Prohibition of products containing fluorinated greenhouse gases | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for footwear,
12,6505001000,CITES - Endangered Species Protection | Import requirements for seal products | Restriction on the use of certain chemical substances in textile and leather products | Technical standards for personal protective equipment | Voluntary - Eco-label for textile products,
12,6601100000,General product safety | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
12,6602000010,CITES - Endangered Species Protection | General product safety | Import requirements for seal products,
12,6602000090,CITES - Endangered Species Protection | General product safety | Import requirements for seal products,
12,6603200000,CITES - Endangered Species Protection | General product safety | Import requirements for seal products,
12,6702900000,CITES - Endangered Species Protection,
12,6704900000,CITES - Endangered Species Protection | Labelling of textiles | Restriction on the use of certain chemical substances in textile and leather products,
13,6802100000,Technical specifications for construction products | Voluntary - Eco-label for hard coverings,
13,6803001000,Technical specifications for construction products | Voluntary - Eco-label for hard coverings,
13,6803009000,Technical specifications for construction products | Voluntary - Eco-label for hard coverings,
13,6806100000,Technical specifications for construction products,
13,6806900000,Technical specifications for construction products,
13,6807100000,Technical specifications for construction products,
13,6807900000,Technical specifications for construction products,
13,6809900000,Technical specifications for construction products,
13,6811400000,Control of trade in dangerous chemicals | Technical specifications for construction products | Voluntary - Eco-label for hard coverings,
13,6814900000,Technical specifications for construction products,
13,6815200000,Technical specifications for construction products,
13,6904100000,Technical specifications for construction products,
13,6904900000,Technical specifications for construction products,
13,7003200000,Technical specifications for construction products,
13,7003300000,Technical specifications for construction products,
13,7005300000,Technical specifications for construction products | Technical standards for motor vehicles,
13,7008002000,Technical specifications for construction products,
13,7010100000,Packaging,
13,7010200000,Packaging,
13,7013100000,Health control of articles in contact with food products,
13,7014000010,Technical standards for motor vehicles,
13,7014000090,Technical standards for motor vehicles,
13,7016100000,Technical specifications for construction products,
13,7018200000,Restriction on the use of certain chemical substances in jewellery products,
13,7020000500,Technical specifications for construction products,
14,7101100000,CITES - Endangered Species Protection | Restriction on the use of certain chemical substances in jewellery products,
14,7106100000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
14,7113200000,CITES - Endangered Species Protection | General product safety | Import requirements for seal products | Restriction on the use of certain chemical substances in jewellery products,
15,7201200000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides | Technical specifications for construction products,
15,7206100000,Technical specifications for construction products,
15,7206900000,Technical specifications for construction products,
15,7218100000,Technical specifications for construction products,
15,7301200000,Prior Union surveillance for iron and steel products | Technical specifications for construction products,
15,7302300000,Prior Union surveillance for iron and steel products | Technical specifications for construction products | Technical standards for components of the rail system,
15,7302400000,Prior Union surveillance for iron and steel products | Technical specifications for construction products | Technical standards for components of the rail system,
15,7302900000,Prior Union surveillance for iron and steel products | Technical specifications for construction products | Technical standards for components of the rail system,
15,7305200000,Prior Union surveillance for iron and steel products | Technical specifications for construction products | Technical standards for pressure equipment,
15,7305900000,Prior Union surveillance for iron and steel products | Technical specifications for construction products | Technical standards for motor vehicles | Technical standards for pressure equipment,
15,7306900000,Prior Union surveillance for iron and steel products | Technical specifications for construction products | Technical standards for motor vehicles | Technical standards for pressure equipment,
15,7308100000,Technical specifications for construction products,
15,7308200000,Technical specifications for construction products,
15,7308300000,Prohibition of products containing fluorinated greenhouse gases | Technical specifications for construction products,
15,7308400000,Technical specifications for construction products,
15,7309001000,Marketing of products containing fluorinated greenhouse gases | Packaging | Technical specifications for construction products | Technical standards for pressure equipment | Technical standards for simple pressure vessels,
15,7309009000,Packaging | Technical specifications for construction products | Technical standards for pressure equipment,
15,7310100000,Marketing of products containing fluorinated greenhouse gases | Packaging | Technical specifications for construction products | Technical standards for pressure equipment,
15,7312900000,Technical specifications for construction products | Technical standards for civil aircrafts,
15,7314500000,Technical specifications for construction products,
15,7315200000,Technical specifications for construction products | Technical standards for motor vehicles,
15,7315900000,Technical specifications for construction products | Technical standards for motor vehicles,
15,7317008000,Packaging | Technical specifications for construction products,
15,7319400000,General product safety,
15,7321900000,Technical specifications for construction products | Technical standards for gas appliances,
15,7323100000,General product safety | Technical standards for personal protective equipment,
15,7406100000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,7406200000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,7407100000,Technical specifications for construction products | Technical standards for motor vehicles,
15,7409400000,Technical specifications for construction products | Technical standards for motor vehicles,
15,7409900000,Technical specifications for construction products | Technical standards for motor vehicles,
15,7412100000,Technical specifications for construction products | Technical standards for motor vehicles | Technical standards for pressure equipment,
15,7412200000,Technical specifications for construction products | Technical standards for motor vehicles | Technical standards for pressure equipment,
15,7413000010,Technical specifications for construction products | Technical standards for civil aircrafts,
15,7413000020,Technical specifications for construction products | Technical standards for civil aircrafts,
15,7413000090,Technical specifications for construction products | Technical standards for civil aircrafts,
15,7415100000,Packaging | Technical specifications for construction products,
15,7501100000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,7501200000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,7502100000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,7502200000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,7506100000,Technical specifications for construction products | Technical standards for motor vehicles,
15,7506200000,Technical specifications for construction products | Technical standards for motor vehicles,
15,7507200000,Technical specifications for construction products | Technical standards for motor vehicles | Technical standards for pressure equipment,
15,7508100000,Technical specifications for construction products | Technical standards for motor vehicles,
15,7508900000,Packaging | Technical specifications for construction products | Technical standards for motor vehicles,
15,7601100000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides | Prior Union surveillance for aluminium products,
15,7603100000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,7603200000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,7609000010,Prior Union surveillance for aluminium products | Technical specifications for construction products | Technical standards for civil aircrafts | Technical standards for motor vehicles | Technical standards for pressure equipment,
15,7609000020,Prior Union surveillance for aluminium products | Technical specifications for construction products | Technical standards for civil aircrafts | Technical standards for motor vehicles | Technical standards for pressure equipment,
15,7609000090,Prior Union surveillance for aluminium products | Technical specifications for construction products | Technical standards for civil aircrafts | Technical standards for motor vehicles | Technical standards for pressure equipment,
15,7610100000,Prohibition of products containing fluorinated greenhouse gases | Technical specifications for construction products,
15,7612100000,Marketing of products containing fluorinated greenhouse gases | Packaging | Technical specifications for construction products | Technical standards for pressure equipment,
15,7613000010,Marketing of products containing fluorinated greenhouse gases | Packaging | Technical standards for civil aircrafts | Technical standards for pressure equipment | Technical standards for simple pressure vessels,
15,7613000020,Marketing of products containing fluorinated greenhouse gases | Packaging | Technical standards for civil aircrafts | Technical standards for pressure equipment | Technical standards for simple pressure vessels,
15,7613000090,Marketing of products containing fluorinated greenhouse gases | Packaging | Technical standards for civil aircrafts | Technical standards for pressure equipment | Technical standards for simple pressure vessels,
15,7614100000,Technical specifications for construction products,
15,7614900000,Technical specifications for construction products,
15,7615200000,General product safety,
15,7801100000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,7804200000,Technical specifications for construction products,
15,7806001000,Packaging | Radioactive products | Technical specifications for construction products,
15,7806008000,Packaging | Radioactive products | Technical specifications for construction products | Technical standards for pressure equipment,
15,7901200000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,7903100000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,7903900000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,8001100000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,8001200000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,8007001000,Technical specifications for construction products | Technical standards for motor vehicles,
15,8007008000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides | Packaging | Technical specifications for construction products | Technical standards for motor vehicles | Technical standards for pressure equipment,
15,8101100000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,8103200000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,8105200000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,8106001000,Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,8106009000,Packaging | Technical specifications for construction products | Technical standards for motor vehicles,
15,8107200000,Control of trade in dangerous chemicals | Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,8107300000,Control of trade in dangerous chemicals | Marketing requirements for chemicals | Marketing requirements for pesticides and biocides,
15,8107900000,Control of trade in dangerous chemicals | Marketing requirements for chemicals | Marketing requirements for pesticides and biocides | Packaging | Technical specifications for construction products | Technical standards for motor vehicles,
15,8109900000,Packaging | Technical specifications for construction products | Technical standards for motor vehicles,
15,8110900000,Packaging | Technical specifications for construction products | Technical standards for motor vehicles,
15,8111009000,Packaging | Technical specifications for construction products | Technical standards for motor vehicles,
15,8201100000,General product safety,
15,8201300000,General product safety,
15,8201400000,General product safety,
15,8201500000,General product safety,
15,8201600000,General product safety,
15,8201900000,General product safety,
15,8202100000,General product safety,
15,8202200000,General product safety,
15,8202400000,General product safety,
15,8203100000,General product safety,
15,8203200000,General product safety,
15,8203300000,General product safety,
15,8203400000,General product safety,
15,8204200000,Technical standards for motor vehicles,
15,8205100000,General product safety,
15,8205200000,General product safety,
15,8205300000,General product safety,
15,8205400000,General product safety,
15,8205600000,General product safety,
15,8205700000,General product safety,
15,8208100000,General product safety,
15,8208200000,General product safety,
15,8208300000,Health control of articles in contact with food products,
15,8208400000,General product safety,
15,8208900000,General product safety,
15,8209002000,General product safety,
15,8209008000,General product safety,
15,8211100000,CITES - Endangered Species Protection | Health control of articles in contact with food products,
15,8212200000,General product safety,
15,8212900000,General product safety,
15,8214100000,CITES - Endangered Species Protection | General product safety,
15,8214200000,General product safety,
15,8214900000,Health control of articles in contact with food products,
15,8301200000,Technical standards for motor vehicles,
15,8301500000,Technical specifications for construction products | Technical standards for motor vehicles,
15,8302300000,Technical standards for motor vehicles,
15,8308100000,Restriction on the use of certain chemical substances in textile and leather products,
15,8309100000,Packaging,
15,8311200000,Technical specifications for construction products,
15,8311300000,Technical specifications for construction products,
15,8311900000,Technical specifications for construction products,
16,8401100000,Radioactive products,
16,8401200000,Radioactive products,
16,8402200000,Energy efficiency requirements for space heaters and combination heaters | Health control of articles in contact with food products | Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment,
16,8402900000,Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment,
16,8404100000,Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment,
16,8404200000,Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment,
16,8404900000,Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment,
16,8405100000,Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment,
16,8406100000,Technical standards for recreational crafts,
16,8410900000,Technical standards for low voltage electrical equipment,
16,8413400000,Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8414600000,Energy efficiency requirements for domestic cooking appliances | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components | Technical standards for pressure equipment | Technical standards for simple pressure vessels,
16,8416300000,Marketing requirements for electrical and electronic equipment | Technical standards for gas appliances | Technical standards for machinery and safety components,
16,8416900000,Marketing requirements for electrical and electronic equipment | Technical standards for gas appliances | Technical standards for machinery and safety components,
16,8417100000,Technical standards for machinery and safety components,
16,8417900000,Technical standards for gas appliances | Technical standards for machinery and safety components,
16,8419200000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for in vitro diagnostic medical devices | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components | Technical standards for medical devices,
16,8419400000,Health control of articles in contact with food products | Marketing requirements for electrical and electronic equipment | Radioactive products | Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8419600000,Health control of articles in contact with food products | Marketing of products containing fluorinated greenhouse gases | Marketing requirements for electrical and electronic equipment | Ozone-depleting products | Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8422200000,Labelling of energy-related products | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8422300000,Health control of articles in contact with food products | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8422400000,Health control of articles in contact with food products | Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for gas appliances | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8424200000,Marketing requirements for electrical and electronic equipment | Prohibition of products containing fluorinated greenhouse gases | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components | Technical standards for pressure equipment,
16,8426200000,Technical standards for electromagnetic compatibility | Technical standards for machinery and safety components,
16,8426300000,Technical standards for electromagnetic compatibility | Technical standards for machinery and safety components,
16,8428400000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8428600000,Technical standards for cableways for the carriage of passengers | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8429200000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8429300000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8430100000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8430200000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8430500000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8431100000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8432100000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8432800000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8432900000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8433300000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8433400000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8433600000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8433900000,Marketing requirements for electrical and electronic equipment | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8434100000,Health control of articles in contact with food products | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8434200000,Health control of articles in contact with food products | Prohibition of products containing fluorinated greenhouse gases | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8434900000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8435100000,Health control of articles in contact with food products | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8435900000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8436100000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8437100000,Health control of articles in contact with food products | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8437800000,Health control of articles in contact with food products | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8437900000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8438200000,Health control of articles in contact with food products | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8438300000,Health control of articles in contact with food products | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8438400000,Health control of articles in contact with food products | Marketing of products containing fluorinated greenhouse gases | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8438500000,Health control of articles in contact with food products | Marketing of products containing fluorinated greenhouse gases | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8438600000,Health control of articles in contact with food products | Marketing of products containing fluorinated greenhouse gases | Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8439100000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8439200000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8439300000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
16,8440900000,Technical standards for electromagnetic compatibility | Technical standards for low voltage electrical equipment | Technical standards for machinery and safety components,
